title,mal_id,type,chapters,volumes,status,genres,score,rank,author,serializations
Crimson Spell,771,Manga,,,Publishing,"['Action', 'Adventure', 'Boys Love', 'Drama', 'Fantasy', 'Romance', 'Erotica']",8.14,,"['Yamane, Ayano']",Chara
Kohitsuji Project,31115,Manga,10,2,Finished,"['Boys Love', 'Supernatural', 'Erotica']",7.54,,"['Takenaka, Sei']",Comic Aqua
$10,2309,Manga,4,1,Finished,"['Boys Love', 'Erotica']",6.17,,"['Kano, Shiuko']",Reijin
Aishuu,9976,Manga,7,1,Finished,"['Boys Love', 'Drama', 'Erotica']",7.21,,"['Minase, Masara']",HertZ
Asa to Mitya,99887,Manga,11,2,Finished,"['Boys Love', 'Erotica']",7.23,,"['Billy, Balibally']",Daria
Biyaku Cafe,11522,Manga,34,7,Finished,"['Drama', 'Romance']",7.29,4231,"['Ukyou, Ayane']",Margaret
Sex Pistols,1439,Manga,,,Publishing,"['Boys Love', 'Comedy', 'Drama', 'Supernatural', 'Erotica']",7.6,,"['Kotobuki, Tarako']",Magazine Be x Boy
Shijou Senyuuritsu,8903,Manga,6,1,Finished,"['Boys Love', 'Erotica']",7.04,,"['Tsunoda, Ryoku']",Daria
Sojou no Koi wa Nido Haneru,14120,Manga,4,1,Finished,"['Boys Love', 'Drama', 'Romance', 'Erotica']",8.14,,"['Mizushiro, Setona']",Judy
Ten no Taka,19495,Manga,10,1,Finished,['Drama'],7.1,6316,"['Taniguchi, Jiro']",Manga Action
Toradora!,4368,Manga,,,Publishing,"['Drama', 'Romance']",8.02,665,"['Takemiya, Yuyuko', 'Zekkyou']",Dengeki Daioh
Futaribeya,88489,Manga,,,Publishing,"['Comedy', 'Girls Love', 'Slice of Life']",7.61,1941,['Yukiko'],Comic Birz
Sekai de Ichiban Oppai ga Suki!,109265,Manga,,,Publishing,"['Comedy', 'Girls Love', 'Ecchi']",6.97,7928,"['Konbu, Wakame']",Comic Cune
Tonari no Heya kara Aegigoe ga Suru n desu kedo...,127059,Manga,35,2,Finished,"['Comedy', 'Girls Love', 'Ecchi', 'Erotica']",6.8,,['Suzuo'],Shounen Jump+
Yoku Wakaranai keredo Isekai ni Tensei shiteita you desu,122782,Manga,,,Publishing,"['Adventure', 'Fantasy']",6.7,11065,"['Uchiuchi, Keyaki', 'Ashi']",Suiyoubi no Sirius
Eiyuu no Musume toshite Umarekawatta Eiyuu wa Futatabi Eiyuu wo Mezasu,116003,Manga,24,4,Finished,['Fantasy'],6.39,13836,"['Kaburagi, Haruka', 'Kotodera, Amane']",ComicWalker
Murciélago,65705,Manga,,,Publishing,"['Action', 'Girls Love', 'Horror', 'Erotica']",7.67,,"['Yoshimura, Kana']",Young Gangan
"Konya wa Tsuki ga Kirei desu ga, Toriaezu Shine",94366,Manga,35,10,Finished,"['Drama', 'Romance', 'Suspense']",6.75,10494,"['Sakakibara, Sousou', 'Kaname, Majuro']",Shounen Magazine (Monthly)
Vampire Juujikai,976,Manga,44,9,Finished,['Supernatural'],8.05,600,"['Shirodaira, Kyou', 'Kimura, Yuri']",Shounen Gangan
Dragon Quest: Dai no Daibouken,871,Manga,349,37,Finished,"['Action', 'Adventure', 'Fantasy']",7.96,760,"['Sanjou, Riku', 'Inada, Koji']",Shounen Jump (Weekly)
Takopii no Genzai,142600,Manga,16,2,Finished,"['Drama', 'Sci-Fi']",7.64,1773,['Taizan 5'],Shounen Jump+
Kyuuketsuki Marguerite to Kuenai Gokinjo,118252,One-shot,1,,Finished,"['Drama', 'Supernatural']",7.02,7313,"['Aikawa, Yu', 'Atori, Haruno']",Kurage Bunch
Prunus Girl,14115,Manga,43,6,Finished,"['Comedy', 'Romance']",7.75,1345,"['Matsumoto, Tomoki']",Gangan Joker
Sazanami Cherry,20188,Manga,7,1,Finished,"['Boys Love', 'Romance', 'Slice of Life']",6.83,9638,['Kamiyoshi'],WAaI!
Kami to Sengoku Seitokai,1923,Manga,80,10,Finished,"['Action', 'Supernatural', 'Ecchi']",7.22,4987,"['Akahori, Satoru', 'Takada, Ryousuke']",Shounen Magazine (Weekly)
6000,30603,Manga,22,4,Finished,"['Horror', 'Mystery', 'Supernatural']",6.32,14228,"['Koike, Nokuto']",Comic Birz
Ame Nochi Hare,14787,Manga,39,8,Finished,"['Fantasy', 'Slice of Life']",7.58,2112,['Bikke'],Comic B's-LOG
Cipher,624,Manga,65,12,Finished,['Romance'],7.43,3055,"['Narita, Minako']",LaLa
Erementar Gerad,114,Manga,96,18,Finished,"['Action', 'Adventure', 'Fantasy', 'Romance']",7.5,2529,"['Azuma, Mayumi']",Comic Blade
Forget-me-not,3780,Manga,7,1,Finished,"['Mystery', 'Romance', 'Slice of Life']",6.36,13987,"['Tsuruta, Kenji']",Morning
Ilegenes: Giyoku no Koukyoukyoku,23036,Manga,25,3,Finished,['Sci-Fi'],7.34,3751,"['Kuwabara, Mizuna', 'Ishizue, Kachiru']",Comic Avarus
Kaze to Ki no Uta,1365,Manga,139,17,Finished,"['Award Winning', 'Boys Love', 'Drama', 'Romance']",8.1,529,"['Takemiya, Keiko']",Sho-Comi
Kiznaiver,97635,Manga,9,2,Finished,"['Drama', 'Sci-Fi']",6.65,11701,"['Okada, Mari', 'Karegishi, Roji']",Dengeki Maoh
Tenshi Kinryouku,448,Manga,120,20,Finished,"['Fantasy', 'Romance']",7.92,840,"['Yuki, Kaori']",Hana to Yume
Tsukiyo no Toratsugumi,11834,Manga,8,1,Finished,"['Fantasy', 'Romance']",7.17,5514,"['Sui, Kasai']",Fellows!
Zankyou,88702,Manga,19,3,Finished,['Drama'],6.86,9352,"['Takahashi, Tsutomu']",Big Comic Superior
Front Mission: Dog Life & Dog Style,7160,Manga,86,10,Finished,"['Action', 'Adventure', 'Sci-Fi']",7.35,3699,"['Ootagaki, Yasuo']",Young Gangan
i tell c,133306,Manga,24,3,Finished,"['Mystery', 'Romance']",5.42,15475,"['Inaoka, Kazusa']",Shounen Jump (Weekly)
"Ashita, Watashi wa Dareka no Kanojo",125507,Manga,,,Publishing,"['Drama', 'Romance']",6.9,8789,"['Wono, Hinao']",Cycomics
Hidarikiki no Eren,111317,Manga,,,Publishing,['Slice of Life'],,23948,"['nifuni', 'Kappi']",Shounen Jump+
Ore ga Watashi ni Naru made,125699,Manga,,,Publishing,"['Drama', 'Slice of Life']",7.66,1670,"['Satou, Hatsuki']",ComicWalker
Saki,6310,Manga,,,Publishing,['Slice of Life'],7.73,1406,"['Kobayashi, Ritz']",Young Gangan
Yumekuri,34627,Manga,41,5,Finished,"['Supernatural', 'Ecchi']",6.92,8521,['Hiro'],Comic Alive
+Anima,38,Manga,59,10,Finished,"['Adventure', 'Fantasy']",7.67,1640,"['Mukai, Natsumi']",Dengeki Comic Gao!
Boku wa Tomodachi ga Sukunai Shobon!,37189,Manga,9,1,Finished,['Comedy'],7.23,4844,"['Kazahana, Chiruwo', 'Shirabi']",Comic Alive
Boku wa Tomodachi ga Sukunai: Haganai Hiyori,44287,Manga,8,1,Finished,['Comedy'],7.07,6678,"['bomi', 'Kiurian']",Comic Alive
Choujigen Game Neptune: The Animation - Hello New World,52007,Manga,14,2,Finished,"['Comedy', 'Fantasy', 'Sci-Fi', 'Slice of Life']",7.53,2350,"['Mikage, Baku']",Dengeki Maoh
Clannad,136594,Manga,37,5,Finished,"['Comedy', 'Drama', 'Romance']",,29852,"['Key', 'Shaa']",Dengeki G's Festival! Comic
Clannad: Hikaru Mimamoru Sakamichi de,6997,Manga,11,2,Finished,"['Drama', 'Romance']",7.9,900,"['Maeda, Jun', 'Key']",Comi Digi
Dragon Ball Gaiden: Tensei shitara Yamcha Datta Ken,103047,Manga,5,1,Finished,"['Action', 'Comedy']",7.02,7310,['Dragon Garow Lee'],Shounen Jump+
"Dragon Ball Z: Fukkatsu no ""F""",86671,Manga,3,,Finished,"['Action', 'Fantasy', 'Sci-Fi']",6.67,11389,"['Toriyama, Akira', 'Toyotarou']",V-Jump
Fairy Tail S,108461,Manga,18,2,Finished,"['Comedy', 'Fantasy']",7.39,3369,"['Mashima, Hiro']",Magazine Special
Jigokuren: Love in the Hell,30977,Manga,18,3,Finished,"['Comedy', 'Romance', 'Supernatural', 'Ecchi']",7.04,7171,"['Suzumaru, Reiji']",Web Comic High!
Shokuryou Jinrui,105541,Manga,64,7,Finished,['Horror'],7.16,5671,"['Kuraishi, Yuu', 'Inabe, Kazu']",e Young Magazine
Inaka ni Kaeru to Yakeni Natsuita Kasshoku Ponytail Shota ga Iru,119337,Manga,40,4,Finished,"['Comedy', 'Slice of Life']",6.94,8307,['Bimita'],Gene pixiv
Karakuri Douji Ultimo,6941,Manga,54,12,Finished,"['Action', 'Fantasy', 'Sci-Fi']",7.08,6559,"['Takei, Hiroyuki', 'Lee, Stan']",Jump SQ.
Sensei wa Koi wo Oshierarenai,117080,Manga,,,Publishing,"['Comedy', 'Romance', 'Slice of Life']",7.75,1349,"['Minamoto, Motomi']",Gessan
Tonari no Seki-kun,28091,Manga,,,Publishing,['Comedy'],7.73,1410,"['Morishige, Takuma']",Comic Flapper
Hanazakari no Kimitachi e,57,Manga,148,23,Finished,"['Comedy', 'Drama', 'Romance']",8.3,279,"['Nakajo, Hisaya']",Hana to Yume
The Office Blind Date,134678,Manhwa,102,8,Finished,"['Comedy', 'Drama', 'Romance']",7.84,1032,"['Haehwa', 'NARAK']",Kakao
Butterfly Kiss,8053,Manga,5,1,Finished,['Romance'],7.3,4160,"['Yuuhi, Ryuu']",Sho-Comi
Chou yo Hana yo,3581,Manga,40,8,Finished,"['Comedy', 'Romance']",7.38,3421,"['Yoshihara, Yuki']",Petit Comic
Dakaretai Otoko 1-i ni Odosarete Imasu.,68021,Manga,,,Publishing,"['Boys Love', 'Drama', 'Romance', 'Erotica']",7.53,,"['Sakurabi, Hashigo']",Magazine Be x Boy
Gokudou to Omega,135023,Manga,,,Publishing,['Romance'],,28064,"['Aoi, Chizu', 'Kojima, Kiichi']",Love Chula
Hatsu*Haru,66263,Manga,53,13,Finished,['Romance'],7.56,2211,"['Fujisawa, Shizuki']",Betsucomi
Kigurumi Guardians,63281,Manga,,,Publishing,['Fantasy'],7.59,2043,"['Hoshino, Lily']",Nakayoshi
Kimi wa Kirakira,16192,Manga,5,1,Finished,"['Romance', 'Sports']",6.95,8219,"['Yoshino, Aki']",Petit Comic
Koi wa Tsuzuku yo Dokomademo,97520,Manga,37,7,Finished,"['Romance', 'Slice of Life']",7.32,3983,"['Enjouji, Maki']",Petit Comic
"Kono Ai wa, Itan.",106198,Manga,21,3,Finished,"['Drama', 'Romance', 'Supernatural', 'Ecchi']",7.01,7545,"['Moriyama, Ena']",Young Animal
Kowamote Koukousei to Jimiko-san,118266,Manga,32,3,Finished,"['Comedy', 'Romance']",6.73,10753,"['Kokonoe, Yae']",Kurofune pixiv
Kuchibiru ni Kimi no Iro,87648,Manga,7,2,Finished,['Romance'],7.55,2245,"['Iwashita, Keiko']",The Dessert
Kyou mo Korosezu ni Aishiau dake.,131546,Manga,7,1,Finished,"['Action', 'Comedy', 'Romance', 'Erotica']",6.6,,"['Toyama, Monaka', 'Shimafuku, Rou']",Pinkcherie
"Kyou, Koi wo Hajimemasu",4514,Manga,100,15,Finished,"['Drama', 'Romance']",7.67,1627,"['Minami, Kanan']",Sho-Comi
Lip Smoke,55305,Manga,5,1,Finished,['Romance'],7.09,6421,"['Nishikata, Mai']",The Hana to Yume
Melting Summer,106660,One-shot,1,,Finished,['Slice of Life'],6.48,13295,"['Aoi, Haru']",Margaret
Mikami-sensei no Aishikata,81381,Manga,34,8,Finished,"['Comedy', 'Romance']",7.12,6142,"['Aikawa, Hiro']",Bessatsu Friend
Miniamaru Kareshi,115220,Manga,83,13,Finished,['Romance'],6.91,8636,"['Hoshino, Mizuki']",Margaret
Netsuai Prince: Oniichan wa Kimi ga Suki,111584,Manga,,,Publishing,['Romance'],6.79,10118,"['Seizuki, Madoka']",Next Comic First
Nishiki-kun no Nasugamama,49183,Manga,6,1,Finished,['Romance'],7.12,6066,"['Shiraishi, Yuki']",Sho-Comi
Rinjin wa Chou,37275,Manga,4,1,Finished,['Romance'],7.1,6384,"['Akegami, Takara']",Cheese! Zoukan
Salon Diana,86084,Manga,9,2,Finished,"['Romance', 'Supernatural']",7.03,7269,"['Nishio, Mako']",Sylph
Sano-kun wa Ijiwaru,126881,Manga,5,1,Finished,['Romance'],6.55,12616,"['Senri, Miko']",Bessatsu Friend
Suki desu Suzuki-kun!!,10893,Manga,95,18,Finished,"['Drama', 'Romance']",7.75,1323,"['Ikeyamada, Go']",Sho-Comi
Uruwashi no Yoi no Tsuki,128463,Manga,,,Publishing,['Romance'],7.97,742,"['Yamamori, Mika']",Dessert
Watashi wa Tensai wo Katteiru.,101371,Manga,35,7,Finished,"['Comedy', 'Mystery', 'Romance', 'Slice of Life']",7.17,5501,"['Nanao, Mio']",Cheese!
Yokujou Climax,1339,Manga,48,7,Finished,"['Drama', 'Romance']",7.12,6043,"['Ukyou, Ayane']",Margaret
Yonimo Fujitsu na Piano Sonata,114667,Manga,16,3,Finished,['Romance'],,24656,"['Osaka, Hal']",Be-Love
Yuukaikon,129568,Manga,4,1,Finished,"['Drama', 'Romance']",,27083,"['Shiiba, Nana']",Petit Comic Zoukan
"Houkago, Koishita.",106981,Manga,33,8,Finished,"['Romance', 'Sports']",7.41,3153,"['Mitsui, Haruka']",Dessert
Isekai Nonbiri Nouka,110460,Manga,,,Publishing,"['Fantasy', 'Slice of Life']",6.67,11472,"['Tsurugi, Yasuyuki', 'Naitou, Kinosuke']",ComicWalker
Uso Kano,51069,Manga,66,11,Finished,['Romance'],7.33,3841,"['Hayashi, Mikase']",LaLa
Cosplay Deka,17477,Manga,28,6,Finished,"['Comedy', 'Romance']",6.86,9333,"['Doumoto, Nao']",Cheese!
Private Prince,3924,Manga,25,5,Finished,['Romance'],7.61,1922,"['Enjouji, Maki']",Petit Comic
Hone ga Kusaru made,102987,Manga,98,7,Finished,"['Romance', 'Suspense']",7.38,3448,"['Utsumi, Yae']",Manga Box
Koi to Yobu ni wa Kimochi Warui,96683,Manga,63,8,Finished,"['Comedy', 'Romance']",7.24,4755,['Mogusu'],Comic POOL
Makunouchi Deluxe,21497,Manga,27,3,Finished,"['Comedy', 'Erotica']",6.98,,"['Manabe, Jouji']",Namaiki!
Sheik-sama to Harem de.,118622,Manga,,,Publishing,['Romance'],,25386,"['Miasa, Rin']",Nakayoshi
Tail Chaser,15076,Manga,24,3,Finished,"['Comedy', 'Supernatural', 'Hentai']",7.06,,"['Manabe, Jouji']",Comic Penguin Club Sanzokuban
Tonari no Kuroki-san wa Nomu to Yabai,139742,Manga,,,Publishing,"['Comedy', 'Romance']",6.89,8907,['Kitsuneko'],Magazine pocket
Grashros,107909,Manga,47,5,Finished,['Action'],6.12,14908,"['Kaneshiro, Muneyuki', 'Fujimura, Akeji']",Young Magazine (Weekly)
Gyakuten Saiban,3750,Manga,15,5,Finished,"['Comedy', 'Drama', 'Mystery']",7.39,3314,"['Kuroda, Kenji', 'Maekawa, Kazuo']",Bessatsu Young Magazine
Hibiki: Shousetsuka ni Naru Houhou,93689,Manga,114,13,Finished,"['Award Winning', 'Slice of Life']",7.47,2735,"['Yanamoto, Mitsuharu']",Big Comic Superior
Houkago Bitchcraft,117590,Manga,22,3,Finished,"['Supernatural', 'Ecchi']",5.83,15285,"['Shimizu, Yuu', 'Ichihara, Kazuma']",Comic Alive
Kuroko no Basket,11652,Manga,276,30,Finished,"['Comedy', 'Sports']",8.14,473,"['Fujimaki, Tadatoshi']",Shounen Jump (Weekly)
Nigeru wa Haji daga Yaku ni Tatsu,88590,Manga,55,11,Finished,"['Award Winning', 'Romance']",7.5,2575,"['Umino, Tsunami']",Kiss
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... Zettai Zetsumei! Hametsu Sunzen-hen,122586,Manga,21,3,Finished,"['Comedy', 'Drama', 'Fantasy', 'Romance']",7.48,2654,['nishi'],Zero-Sum Online
Servant x Service,49097,Manga,78,4,Finished,"['Comedy', 'Slice of Life']",7.6,1959,"['Takatsu, Karino']",Big Gangan
Shinsengumi Imon Peace Maker,474,Manga,30,6,Finished,"['Action', 'Drama']",7.65,1747,"['Chrono, Nanae']",Shounen Gangan
Tesla Note,132532,Manga,58,7,Finished,"['Action', 'Suspense']",6.67,11396,"['Nishida, Masafumi', 'Sannomiya, Kouta', 'Kubo, Tadayoshi']",Magazine pocket
The Reason Why Raeliana Ended up at the Duke's Mansion,118646,Manhwa,,,Finished,"['Comedy', 'Fantasy', 'Romance']",8.03,629,"['Milcha', 'Gorae']",Kakao
Yamada Tarou Monogatari,863,Manga,,15,Finished,"['Comedy', 'Slice of Life']",7.59,2033,"['Morinaga, Ai']",Asuka (Monthly)
Yowamushi Resound,93117,Manga,8,1,Finished,['Romance'],,30192,"['Yayoi, Sou']",AlphaPolis Web Manga
Asumi-chan wa Lesbian Fuuzoku ni Kyoumi ga Arimasu!,130126,Manga,,,Publishing,"['Comedy', 'Girls Love', 'Erotica']",7.71,,"['Itsuki, Kuro']",Comic Yuri Hime
Centaur no Nayami,43449,Manga,,,Publishing,"['Fantasy', 'Slice of Life', 'Supernatural']",7.27,4490,"['Murayama, Kei']",Comic Ryu
Detroit Metal City,1735,Manga,114,10,Finished,['Comedy'],8.05,610,"['Wakasugi, Kiminori']",Young Animal
Higanjima,5227,Manga,330,33,Finished,"['Fantasy', 'Horror']",6.66,11577,"['Matsumoto, Koji']",Young Magazine (Weekly)
Hyouge Mono,5380,Manga,273,25,Finished,"['Award Winning', 'Drama']",7.71,1475,"['Yamada, Yoshihiro']",Morning
JoJo no Kimyou na Bouken: Crazy Diamond no Akuryou-teki Shitsuren,142551,Manga,,,Publishing,"['Action', 'Adventure']",7.75,1324,"['Kadono, Kouhei', 'Karasuma, Tasuku']",Ultra Jump
Kaguya-sama wo Kataritai,114872,Manga,,,Publishing,['Comedy'],7.3,4115,['G3 Ida'],Young Jump
Kakugo no Susume,1001,Manga,100,11,Finished,"['Action', 'Sci-Fi', 'Supernatural']",6.83,9610,"['Yamaguchi, Takayuki']",Shounen Champion (Weekly)
Katte ni Kaizou,1428,Manga,289,26,Finished,"['Action', 'Comedy', 'Sci-Fi']",7.39,3360,"['Kumeta, Kouji']",Shounen Sunday
Kenshirou ni Yoroshiku,126880,Manga,,,Publishing,"['Comedy', 'Ecchi']",7.15,5727,"['Gyuh, Jasmine']",Young Magazine (Weekly)
Megami no Sprinter,111624,Manga,42,7,Finished,"['Comedy', 'Sports', 'Erotica']",6.29,,"['Harada, Shigemitsu', 'Karoti']",Young Magazine (Monthly)
Ping Pong,5744,Manga,55,5,Finished,"['Drama', 'Sports']",8.45,148,"['Matsumoto, Taiyou']",Big Comic Spirits
Plastic Neesan,25675,Manga,,,Publishing,"['Comedy', 'Slice of Life']",7.62,1867,"['Kurii, Cha']",Young Gangan
Pyuu to Fuku! Jaguar,3084,Manga,438,20,Finished,['Comedy'],7.49,2608,"['Usuta, Kyousuke']",Shounen Jump (Weekly)
Sekai Oni,59299,Manga,110,11,Finished,"['Drama', 'Fantasy', 'Horror']",7.33,3844,"['Okabe, Uru']",Ura Sunday
Shugo Chara-chan!,15116,Manga,79,4,Finished,['Comedy'],7.04,7159,"['Abe, Yuriko', 'Tooyama, Ema', 'Etou, Miyuki', 'Mizushima, Naphthalin']",Nakayoshi
Tobaku Datenroku Kaiji: 24-oku Dasshutsu-hen,113668,Manga,,,Publishing,['Drama'],7.76,1294,"['Fukumoto, Nobuyuki']",Young Magazine (Weekly)
Tonnura-san,24362,Manga,52,9,Finished,"['Comedy', 'Slice of Life', 'Ecchi']",7.27,4479,"['Serebi, Ryousangata']",Comic REX
Ultraman,32913,Manga,,,Publishing,"['Action', 'Drama']",7.17,5549,"['Shimizu, Eiichi', 'Shimoguchi, Tomohiro']",Monthly Hero's
Yuzumori-san,99351,Manga,35,5,Finished,"['Girls Love', 'Slice of Life']",7.31,4069,"['Ejima, Eri']",Yawaraka Spirits
Zipang,191,Manga,422,43,Finished,"['Action', 'Award Winning', 'Drama', 'Sci-Fi']",7.59,2028,"['Kawaguchi, Kaiji']",Morning
"""Boku wa Senpai ni Josou wo Shiirareteimasu.""",45503,Manga,6,1,Finished,"['Comedy', 'Ecchi']",5.9,15224,"['Shono, Kotaro']",WAaI! Mahalo
"""Hi"" Manin Densha mo Goyoujin!?",26097,One-shot,1,,Finished,['Hentai'],5.79,,['TakayaKi'],Comic Unreal
(Nise) Nemurihime,100573,One-shot,1,,Finished,['Hentai'],6.01,,"['Spiritus, Tarou']",Comic Bavel
009 Re:Cyborg,42755,Manga,35,6,Finished,"['Action', 'Sci-Fi', 'Supernatural']",6.76,10391,"['Ishinomori, Shoutarou', 'Kamiyama, Kenji', 'Asou, Gatou']",Big Gangan
08:05 no Hengao-san,68115,One-shot,1,,Finished,"['Comedy', 'Romance', 'Slice of Life']",6.19,14714,"['Kawabata, Shiki']",bianca
0930,39721,Manga,9,1,Finished,['Hentai'],6.4,,"['Takaoka, Motofumi']",Comic Aun
100,66785,Manga,6,1,Finished,"['Comedy', 'Sci-Fi']",6.52,12903,"['Takabatake, Enaga']",Super Dash & Go!
100 Days Dream,3248,One-shot,1,,Finished,[],6.52,12878,['Sa-Sook'],Wink
100 Dollar wa Yasu Sugiru,14810,One-shot,1,,Finished,['Mystery'],6.46,13424,"['Yamamoto, Kazune']",Akamaru Jump
11-gatsu no Gymnasium,9231,Manga,9,1,Finished,"['Boys Love', 'Drama']",6.9,8789,"['Hagio, Moto']",Betsucomi
12-ji no Kane ga Naru,25964,One-shot,1,,Finished,"['Comedy', 'Fantasy', 'Horror']",6.65,11693,"['Kishimoto, Seishi']",ARIA
13 Club,19517,Manga,11,2,Finished,"['Action', 'Mystery']",6.74,10650,"['Shihira, Tatsuya']",Ultra Jump
15 Bishoujo Hyouryuuki,82899,Manga,10,1,Finished,"['Comedy', 'Hentai']",6.75,,"['Nishizaki, Eim']",Comic BugBug
17 Guyz,3067,Manga,6,1,Finished,"['Boys Love', 'Erotica']",6.25,,"['Nitta, Youka']",Reijin
"17-sai, Natsu.: Seifuku no Jouji",1931,Manga,4,1,Finished,['Romance'],6.37,13947,"['Watanabe, Shiho']",Cheese!
1F: Fukushima Daiichi Genshiryoku Hatsudensho Annaiki,61341,Manga,24,3,Finished,['Slice of Life'],7.05,6986,"['Tatsuta, Kazuto']",Morning
2-shuukan no Aventure,18746,Manga,7,1,Finished,"['Adventure', 'Drama', 'Girls Love', 'Erotica']",6.58,,"['Nakamura, Asumiko']",Manga Erotics F
23:00,1509,Manga,6,1,Finished,['Romance'],6.54,12677,"['Matsumoto, Tomo']",LaLa
24-jikan Kiss Dekinai,6025,Manga,3,1,Finished,"['Boys Love', 'Drama', 'Erotica']",7.05,,"['Umezawa, Hana']",Magazine Be x Boy
24-jikan Renaichuu,22631,One-shot,1,,Finished,"['Comedy', 'Romance']",6.65,11616,"['Yamamoto, Rie']",Betsucomi
4 ban third,5598,Manga,6,1,Finished,['Sports'],6.72,10868,"['Aoyama, Gosho']",Shounen Sunday
45-funkan no Mahoutsukai,111780,Manga,15,2,Finished,"['Comedy', 'Slice of Life']",,24089,"['Fujishiro, Hyaku']",Manga Time Kirara Forward
50 x 50,10260,Manga,5,1,Finished,"['Boys Love', 'Comedy', 'Slice of Life', 'Erotica']",6.88,,"['Kunieda, Saika']",Magazine Be x Boy
5000,43723,One-shot,1,,Finished,"['Boys Love', 'Romance']",5.48,15457,"['Nakamura, Asumiko']",Rakuen Web Zoukan
5001-nen Yakuza Wars,103625,Manga,,1,Finished,"['Action', 'Comedy', 'Sci-Fi']",,33392,"['Ishikawa, Ken', 'Nagai, Yasutaka']",Manga Goraku
69,47763,Manga,10,1,Finished,['Action'],,22980,"['Shiki, Satoshi']",Comic Dragon
7-nenme no Doukyonin,10222,One-shot,1,,Finished,['Boys Love'],6.54,12736,"['Kurosawa, Shii']",Chara
8-shaku 8-wa Kerakumeguri: Igyou Kaikitan,91326,Manga,8,1,Finished,"['Supernatural', 'Hentai']",7.15,,['Jyoka'],Monthly QooPA!
87 Clockers,27395,Manga,53,9,Finished,['Slice of Life'],6.66,11520,"['Ninomiya, Tomoko']",Jump X
99% Cacao,7966,Manga,3,1,Finished,[],7.24,4810,"['Yoshioka, Ririko', 'Satou, Takako']",Bessatsu Friend
99% Love,5259,One-shot,1,,Finished,"['Comedy', 'Romance']",6.87,9206,"['Tsuwabuki, An']",Ribon Bikkuri
9th Sleep,202,Manga,3,1,Finished,"['Boys Love', 'Fantasy']",6.64,11760,"['Tateno, Makoto']",Kurofune Zero
A Cat That Loved a Fish,3764,Manhwa,1,,Finished,['Romance'],6.39,13845,"['Yoon, Mi-Kyung']",Wink
A Day In The Life,9916,Manga,7,1,Finished,['Hentai'],6.45,,"['Nagatsuki, Misoka']",Comic LO
A Fairytale for the Demon Lord,41723,Manhwa,59,,Finished,"['Action', 'Adventure', 'Fantasy', 'Romance']",7.14,5869,"['Kim, Yong-Hwan']",Daum Webtoon
A-chan no Pudding,85029,One-shot,1,,Finished,"['Boys Love', 'Romance']",6.16,14799,"['Takao, Hiroi']",Canna
A-Size,86521,Manga,6,1,Finished,['Hentai'],6.77,,"['Okada, Kou']",Comic Aun
Aa Harimanada,71963,Manga,304,28,Finished,['Sports'],,37350,"['Sadayasu, Kei']",Morning
Abashiri Ikka,7756,Manga,50,15,Finished,"['Action', 'Comedy', 'Ecchi']",,16271,"['Nagai, Go']",Shounen Champion (Weekly)
Ability Shop,16657,One-shot,1,,Finished,['Drama'],6.71,11052,"['Tashiro, Tetsuya']",Gangan Online
Abunai Kagaku to Oneechan,27825,Manga,3,,Finished,['Hentai'],,,['Norutaru'],Comic Tenma
Abunai Mizugi,43817,One-shot,1,,Finished,"['Comedy', 'Romance', 'Erotica']",5.87,,"['Miyahara, Ayumu']",Vitaman
Adabana,28443,One-shot,1,,Finished,"['Action', 'Adventure', 'Fantasy']",6.86,9256,['Shirasaya'],Gangan Online
Adashino-san wa Sude ni Shinderu.,93616,Manga,26,2,Finished,"['Comedy', 'Slice of Life', 'Supernatural']",6.62,11928,"['Haruse, Hiroki']",Manga Life
Addolorato,36297,One-shot,1,,Finished,"['Comedy', 'Fantasy']",6.33,14143,"['Shinjou, Hajime']",ARIA
Adele to Darius,44595,One-shot,1,,Finished,['Romance'],7.12,6063,"['Onda, Shizuru']",LaLa DX
Affair,1187,Manga,5,1,Finished,"['Boys Love', 'Erotica']",6.48,,"['Kano, Shiuko']",Chara
Ageha Chou Aishiteru,54491,One-shot,1,,Finished,['Hentai'],,,['YASUDA'],Comic LO
Ageha wo Ou Monotachi,15087,Manga,18,4,Finished,"['Action', 'Comedy', 'Mystery']",6.92,8597,"['Yagami, Yu']",Young Ace
Agmaui Sinbu,289,Manhwa,18,1,Finished,"['Comedy', 'Fantasy', 'Supernatural']",5.57,15437,"['Rhim, Ju-Yeon']",Issue
Agreement of the Glass Shoes,4312,Manhua,12,2,Finished,"['Comedy', 'Romance']",6.6,12107,"['Lin, Qing Hui']",Mon Mon
Ah! Little Flower,22977,Manga,9,1,Finished,['Hentai'],6.84,,"['Isawa, Noori']",Comic LO
Ai ni Somare,16579,Manga,6,1,Finished,"['Boys Love', 'Erotica']",6.91,,"['Fujikawa, Ruri']",Hanaoto
