title,mal_id,type,chapters,volumes,status,genres,score,rank,author,serializations 
One Room Angel,119931,Manga,8,1,Finished,"['Boys Love', 'Drama', 'Supernatural']",8.13,476,['Harada'],onBLUE
Sakura-hime Kaden,11107,Manga,55,12,Finished,"['Action', 'Drama', 'Fantasy', 'Romance']",7.41,3191,"['Tanemura, Arina']",Ribon Magazine
Sugar Sugar Rune,429,Manga,46,8,Finished,"['Award Winning', 'Comedy', 'Drama', 'Fantasy', 'Romance']",7.58,2084,"['Anno, Moyoco']",Nakayoshi
Chokomimi,3081,Manga,,11,Discontinued,"['Comedy', 'Romance']",7.58,2067,"['Sonoda, Konami']",Ribon Magazine
Ranma ½,23,Manga,407,38,Finished,"['Action', 'Comedy', 'Romance', 'Ecchi']",7.99,719,"['Takahashi, Rumiko']",Shounen Sunday
Suzumiya Haruhi no Yuuutsu,1345,Manga,105,20,Finished,"['Comedy', 'Drama', 'Sci-Fi', 'Supernatural']",7.74,1363,"['Tanigawa, Nagaru', 'Tsugano, Gaku']",Shounen Ace
Tokyo Mew Mew,554,Manga,32,7,Finished,"['Comedy', 'Fantasy', 'Romance', 'Sci-Fi']",6.93,8439,"['Yoshida, Reiko', 'Ikumi, Mia']",Nakayoshi
High School DxD,30859,Manga,78,11,Finished,"['Comedy', 'Fantasy', 'Romance', 'Ecchi']",7.56,2209,"['Ishibumi, Ichiei', 'Mishima, Hiroji']",Dragon Age
Kobayashi ga Kawai sugite Tsurai!!,43297,Manga,76,15,Finished,['Romance'],7.78,1246,"['Ikeyamada, Go']",Sho-Comi
Mahou Shoujo Site,57295,Manga,141,16,Finished,"['Drama', 'Horror', 'Supernatural']",6.97,8031,"['Satou, Kentarou']",Champion Tap!
Soul Eater NOT!,23661,Manga,41,5,Finished,"['Action', 'Comedy', 'Supernatural', 'Ecchi']",6.64,11778,"['Ookubo, Atsushi']",Shounen Gangan
xxxHOLiC,10,Manga,213,19,Finished,"['Comedy', 'Drama', 'Mystery', 'Supernatural']",8.38,198,['CLAMP'],Young Magazine (Weekly)
Your Letter,120875,Manhwa,11,1,Finished,"['Adventure', 'Drama', 'Mystery']",8.12,489,"['Cho, Hyun-ah']",Naver Webtoon
Haikyuu!!: Tokubetsu Bangai-hen - Matsuri Futatabi,146284,One-shot,1,,Finished,['Sports'],7.78,1232,"['Furudate, Haruichi']",Shounen Jump (Weekly)
King's Maker,113555,Manhwa,38,3,Finished,"['Boys Love', 'Drama', 'Fantasy']",8.18,407,"['Haga', 'Kang, Ji-young']",Lezhin Comics Webtoon
Cowboy Bebop,173,Manga,11,3,Finished,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",7.15,5654,"['Watanabe, Shinichiro', 'Nanten, Yutaka', 'Yatate, Hajime']",Asuka Fantasy DX
Villains Are Destined to Die,133641,Manhwa,,,Publishing,"['Drama', 'Fantasy', 'Romance']",8.24,335,"['Gwon, Gyeoeul', 'SUOL']",Kakao
Boku no Tsuma wa Kanjou ga Nai,128356,Manga,,,Publishing,"['Comedy', 'Romance', 'Sci-Fi', 'Slice of Life']",7.49,2603,"['Sugiura, Jiro']",Comic Flapper
Kakegurui,73603,Manga,,,Publishing,"['Drama', 'Mystery']",7.76,1280,"['Naomura, Tooru', 'Kawamoto, Homura']",Gangan Joker
Kakegurui Twin,95347,Manga,,,Publishing,"['Drama', 'Mystery']",7.89,918,"['Kawamoto, Homura', 'Saiki, Katsura']",Gangan Joker
Konohana Kitan,93399,Manga,,,Publishing,"['Fantasy', 'Girls Love', 'Slice of Life']",7.57,2129,"['Amano, Sakuya']",Comic Birz
Otona ni Nattemo,120410,Manga,,,Publishing,"['Drama', 'Girls Love']",6.98,7891,"['Shimura, Takako']",Kiss
Tsukiatte Agetemo Ii kana,117020,Manga,,,Publishing,"['Drama', 'Girls Love']",7.73,1404,['Tamifull'],MangaONE
Akame ga Kill! Zero,56165,Manga,60,10,Finished,"['Action', 'Drama', 'Fantasy']",7.46,2788,"['Takahiro', 'Toru, Kei']",Big Gangan
Another,24098,Manga,20,4,Finished,"['Drama', 'Horror', 'Mystery']",7.66,1675,"['Kiyohara, Hiro', 'Ayatsuji, Yukito']",Young Ace
Ever Green,30595,Manga,20,4,Finished,"['Comedy', 'Drama', 'Romance']",6.46,13406,"['Takemiya, Yuyuko', 'Kasukabe, Akira']",Dengeki Daioh Genesis
Hana to Hoshi,36531,Manga,11,2,Finished,"['Drama', 'Girls Love']",7.22,4950,"['Suzukin, Kario']",Tsubomi
Happiness,85173,Manga,50,10,Finished,['Drama'],7.43,3013,"['Oshimi, Shuuzou']",Bessatsu Shounen Magazine
Higurashi no Naku Koro ni: Himatsubushi-hen,1261,Manga,9,2,Finished,"['Drama', 'Horror', 'Mystery']",7.91,873,"['Tonogai, Yoshiki', 'Ryukishi07']",Shounen Gangan
Higurashi no Naku Koro ni: Onikakushi-hen,1257,Manga,7,2,Finished,"['Drama', 'Horror', 'Mystery']",8.16,437,"['Suzuragi, Karin', 'Ryukishi07']",Gangan Powered
Higurashi no Naku Koro ni: Tatarigoroshi-hen,1260,Manga,13,2,Finished,"['Drama', 'Horror', 'Mystery', 'Supernatural']",8.08,566,"['Suzuki, Jirou', 'Ryukishi07']",GFantasy
Higurashi no Naku Koro ni: Watanagashi-hen,1258,Manga,12,2,Finished,"['Drama', 'Horror', 'Mystery']",8.18,419,"['Houjou, Yutori', 'Ryukishi07']",Gangan Wing
Higurashi no Naku Koro ni: Yoigoshi-hen,1265,Manga,14,2,Finished,"['Drama', 'Horror', 'Mystery']",7.75,1329,"['Mimori', 'Ryukishi07']",GFantasy
Junsui Adolescence,12666,Manga,8,1,Finished,"['Drama', 'Girls Love', 'Erotica']",7.16,,"['Kazuma, Kowo']",Comic Yuri Hime
Kasane,55377,Manga,126,14,Finished,"['Drama', 'Supernatural']",7.85,1028,"['Matsuura, Daruma']",Evening
Mawaru Penguindrum,57849,Manga,34,5,Finished,"['Drama', 'Mystery']",6.76,10475,"['Shibata, Isuzu']",Comic Birz
Meisou Senshi Nagata Kabi,145004,Manga,10,1,Finished,['Slice of Life'],7.24,4798,"['Nagata, Kabi']",Web Action
Octave,10846,Manga,36,6,Finished,"['Drama', 'Girls Love', 'Slice of Life', 'Erotica']",7.7,,"['Akiyama, Haru']",Afternoon
Ookami Kodomo no Ame to Yuki,40761,Manga,16,3,Finished,"['Drama', 'Fantasy', 'Romance', 'Slice of Life']",8.35,221,"['Hosoda, Mamoru', 'Yuu']",Young Ace
Sasameki Koto,4584,Manga,55,9,Finished,"['Comedy', 'Drama', 'Girls Love']",7.99,711,"['Ikeda, Takashi']",Comic Alive
Sasurai Emanon,36903,Manga,37,3,Finished,"['Adventure', 'Slice of Life']",7.8,1177,"['Tsuruta, Kenji', 'Kajio, Shinji']",Comic Ryu
Sayonara Rose Garden,122575,Manga,18,3,Finished,"['Drama', 'Girls Love']",7.86,990,"['Dokuta, Pepako']",MAGxiv
Shinazu no Ryouken,56511,Manga,54,7,Finished,"['Action', 'Supernatural']",7.21,5026,"['Yasohachi, Ryou']",Harta
Shino-chan wa Jibun no Namae ga Ienai,49017,Manga,11,1,Finished,[],6.66,11585,"['Oshimi, Shuuzou']",pocopoco
Shoujo Kakumei Utena,772,Manga,25,5,Finished,"['Fantasy', 'Girls Love', 'Romance']",7.32,3914,"['Be-Papas', 'Saitou, Chiho']",Ciao
Strawberry Panic,3039,Manga,14,2,Finished,"['Drama', 'Girls Love']",7.08,6584,"['Kimino, Sakurako', 'Takumi na Muchi']",Dengeki G's magazine
Toumei na Usui Mizuiro ni,116313,Manga,5,1,Finished,"['Drama', 'Girls Love']",6.32,14227,"['Iwami, Kiyoko']",Comic Yuri Hime
Tsumetai Kousha no Toki wa Tomaru,13729,Manga,17,4,Finished,[],7.18,5429,"['Arakawa, Naoshi', 'Tsujimura, Mizuki']",Shounen Magazine (Monthly)
Utsubora,20096,Manga,14,2,Finished,"['Drama', 'Mystery']",7.54,2309,"['Nakamura, Asumiko']",Manga Erotics F
Hinowa ga Yuku!,105038,Manga,,,Publishing,"['Action', 'Drama', 'Fantasy']",7.11,6172,"['Takahiro', 'strelka']",Big Gangan
Koukaku no Pandora,47250,Manga,,,Publishing,"['Action', 'Comedy', 'Sci-Fi', 'Ecchi']",6.95,8200,"['Shirow, Masamune', 'Rikudou, Koushi']",Comic Newtype
Mahou Shoujo Tokushusen Asuka,94235,Manga,69,14,Finished,"['Action', 'Drama']",7.09,6503,"['Fukami, Makoto', 'Tokiya, Seigo']",Big Gangan
Mijuku na Futari de Gozaimasu ga,113938,Manga,,,Publishing,"['Comedy', 'Romance', 'Slice of Life']",7.51,2474,"['Kawahara, Ren']",Comic Days
Tensei shitara Ken deshita,103144,Manga,,,Publishing,['Fantasy'],7.51,2485,"['Maruyama, Tomoo', 'Tanaka, Yuu']",Denshi Birz
Yumemiru Taiyou,9607,Manga,53,10,Finished,['Romance'],7.67,1636,"['Takano, Ichigo']",Bessatsu Margaret
Higurashi no Naku Koro ni Kai: Matsuribayashi-hen,9738,Manga,35,8,Finished,"['Drama', 'Horror', 'Mystery']",8.21,372,"['Suzuragi, Karin', 'Ryukishi07']",Gangan Powered
Higurashi no Naku Koro ni Kai: Minagoroshi-hen,9548,Manga,25,6,Finished,"['Drama', 'Horror', 'Mystery']",8.29,292,"['Ryukishi07', 'Momoyama, Hinase']",GFantasy
Higurashi no Naku Koro ni Kai: Tsumihoroboshi-hen,1263,Manga,16,4,Finished,"['Drama', 'Horror', 'Mystery']",8.3,275,"['Suzuragi, Karin', 'Ryukishi07']",Gangan Powered
Higurashi no Naku Koro ni Rei: Saikoroshi-hen,31029,Manga,6,1,Finished,"['Horror', 'Mystery']",7.72,1448,"['Suzuragi, Karin', 'Ryukishi07']",Gangan Joker
Okaeri Alice,125717,Manga,,,Publishing,"['Drama', 'Romance']",7.16,5598,"['Oshimi, Shuuzou']",Bessatsu Shounen Magazine
Watashitachi wa Douka shiteiru,103003,Manga,78,16,Finished,"['Drama', 'Romance']",7.3,4095,"['Ando, Natsumi']",Be-Love
Tondemo Skill de Isekai Hourou Meshi,105747,Manga,,,Publishing,"['Adventure', 'Comedy', 'Fantasy', 'Gourmet']",7.48,2701,"['Eguchi, Ren', 'Akagishi K']",Comic Gardo
Kongou Banchou,11336,Manga,115,12,Finished,"['Action', 'Comedy', 'Supernatural']",7.44,2980,"['Suzuki, Nakaba']",Shounen Sunday
Painter of the Night,139429,Manhwa,,,Publishing,"['Boys Love', 'Erotica']",7.65,,['Byeonduck'],Lezhin Comics Webtoon
22-26: Fujimoto Tatsuki Tanpenshuu,141294,Manga,4,1,Finished,"['Comedy', 'Drama', 'Supernatural']",6.96,8177,"['Fujimoto, Tatsuki']",Jump SQ.
3-gatsu no Lion,1224,Manga,,,Publishing,"['Award Winning', 'Drama', 'Slice of Life']",8.91,17,"['Umino, Chika']",Young Animal
Bakemonogatari,113010,Manga,,,Publishing,"['Action', 'Comedy', 'Drama', 'Mystery', 'Romance', 'Supernatural']",8.52,117,"['Oh! Great', 'NISIO, ISIN']",Shounen Magazine (Weekly)
Code:Breaker,8341,Manga,230,26,Finished,"['Action', 'Comedy', 'Drama', 'Mystery', 'Romance', 'Supernatural']",7.48,2679,"['Kamijyo, Akimine']",Shounen Magazine (Weekly)
Corpse Party: Blood Covered,19094,Manga,47,10,Finished,"['Drama', 'Horror', 'Mystery', 'Romance', 'Supernatural']",7.38,3461,"['Shinomiya, Toshimi', 'Kedouin, Makoto']",Gangan Joker
Diamond no Ace Act II,92559,Manga,,,Publishing,['Sports'],8.55,100,"['Terajima, Yuuji']",Shounen Magazine (Weekly)
Fruits Basket,102,Manga,136,23,Finished,"['Award Winning', 'Comedy', 'Drama', 'Romance', 'Supernatural']",8.52,117,"['Takaya, Natsuki']",Hana to Yume
Gotouge Koyoharu Tanpenshuu,122125,Manga,4,1,Finished,['Supernatural'],6.58,12349,"['Gotouge, Koyoharu']",Shounen Jump (Weekly)
Hi no Tori (1967),1325,Manga,19,16,Finished,"['Drama', 'Fantasy', 'Romance', 'Sci-Fi', 'Supernatural']",8.55,100,"['Tezuka, Osamu']",Manga Shounen
Hokuto no Ken,1149,Manga,245,27,Finished,"['Action', 'Drama', 'Sci-Fi']",8.11,516,"['Hara, Tetsuo', 'Buronson']",Shounen Jump (Weekly)
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,872,Manga,152,16,Finished,"['Action', 'Adventure', 'Supernatural']",8.11,514,"['Araki, Hirohiko']",Shounen Jump (Weekly)
JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,3006,Manga,174,18,Finished,"['Action', 'Supernatural']",8.58,85,"['Araki, Hirohiko']",Shounen Jump (Weekly)
JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,3008,Manga,155,17,Finished,"['Action', 'Adventure']",8.17,427,"['Araki, Hirohiko']",Shounen Jump (Weekly)
Karneval,10270,Manga,163,28,Finished,"['Action', 'Fantasy', 'Mystery', 'Sci-Fi']",8,694,"['Mikanagi, Touya']",Comic ZERO-SUM
Kidou Senshi Gundam: The Origin,214,Manga,112,24,Finished,"['Action', 'Award Winning', 'Drama', 'Sci-Fi']",8.53,107,"['Yasuhiko, Yoshikazu', 'Tomino, Yoshiyuki']",Gundam Ace
Kimetsu no Yaiba: Tokubetsu Yomikiri,130388,One-shot,1,,Finished,"['Action', 'Fantasy']",7.42,3090,"['Gotouge, Koyoharu']",Shounen Jump (Weekly)
Kimi no Suizou wo Tabetai,104538,Manga,10,2,Finished,['Drama'],8.49,129,"['Kirihara, Idumi', 'Sumino, Yoru']",Monthly Action
Kon no Ki Konoha,7107,One-shot,1,,Finished,"['Fantasy', 'Romance']",7.86,995,"['Yumeka, Sumomo']",Mugen Anthology Series
Naruto Gaiden: Nanadaime Hokage to Akairo no Hanatsuzuki,87866,Manga,10,1,Finished,"['Action', 'Adventure', 'Fantasy']",7.18,5392,"['Kishimoto, Masashi']",Shounen Jump (Weekly)
Natsume Yuujinchou,1859,Manga,,,Publishing,"['Drama', 'Supernatural']",8.71,50,"['Midorikawa, Yuki']",LaLa DX
No.6,24308,Manga,35,9,Finished,"['Action', 'Drama', 'Mystery', 'Sci-Fi']",8.3,265,"['Asano, Atsuko', 'Kino, Hinoki']",ARIA
One Piece: Strong World,17152,One-shot,1,,Finished,"['Action', 'Adventure', 'Fantasy']",8.12,504,"['Oda, Eiichiro']",Shounen Jump (Weekly)
Ouran Koukou Host Club Short Special,24339,One-shot,1,,Finished,['Comedy'],8.08,563,"['Hatori, Bisco']",LaLa
Sakigake!! Otokojuku,5254,Manga,314,34,Finished,"['Action', 'Comedy']",7.21,5056,"['Miyashita, Akira']",Shounen Jump (Weekly)
Shigatsu wa Kimi no Uso,37707,Manga,44,11,Finished,"['Award Winning', 'Drama', 'Romance']",8.6,76,"['Arakawa, Naoshi']",Shounen Magazine (Monthly)
Skip Beat!,610,Manga,,,Publishing,"['Comedy', 'Drama', 'Romance']",8.58,84,"['Nakamura, Yoshiki']",Hana to Yume
Souten no Ken,1148,Manga,260,22,Finished,['Action'],7.69,1559,"['Hara, Tetsuo', 'Buronson']",Comic Bunch
Tobaku Datenroku Kaiji: One Poker-hen,61579,Manga,155,16,Finished,['Drama'],8.5,122,"['Fukumoto, Nobuyuki']",Young Magazine (Weekly)
Umineko no Naku Koro ni Chiru - Episode 5: End of the Golden Witch,21498,Manga,27,6,Finished,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Supernatural', 'Suspense']",8.49,132,"['Ryukishi07', 'Akitaka']",Gangan Joker
Umineko no Naku Koro ni Chiru - Episode 7: Requiem of the Golden Witch,23900,Manga,48,9,Finished,"['Drama', 'Mystery', 'Supernatural', 'Suspense']",8.52,113,"['Mizuno, Eita', 'Ryukishi07']",Shounen Gangan
Umineko no Naku Koro ni Chiru - Episode 8: Twilight of the Golden Witch,34053,Manga,42,9,Finished,"['Drama', 'Fantasy', 'Mystery', 'Supernatural']",8.79,35,"['Natsumi, Kei', 'Ryukishi07']",Gangan Joker
Vampire Knight,618,Manga,102,19,Finished,"['Drama', 'Mystery', 'Romance', 'Supernatural']",7.46,2820,"['Hino, Matsuri']",LaLa
Aishiteru Game wo Owarasetai,143031,Manga,,,Publishing,"['Comedy', 'Romance']",7.59,2020,"['Doumoto, Yuuki']",Sunday Webry
Goblin Slayer Gaiden: Year One,109608,Manga,,,Publishing,"['Action', 'Drama', 'Fantasy']",7.94,796,"['Kagyuu, Kumo', 'Sakaeda, Kento']",Young Gangan
Gyakusatsu Happy End,128783,Manga,55,8,Finished,"['Horror', 'Mystery', 'Supernatural', 'Suspense']",7.24,4826,"['Mukoura, Hirokazu', 'Miyatsuki, Arata']",Manga Park
Yaiteru Futari,130633,Manga,,,Publishing,"['Gourmet', 'Romance', 'Slice of Life']",7.72,1458,"['Hanatsuka, Shiori']",Morning
Amagami: Close to You,23304,One-shot,1,,Finished,['Romance'],6.65,11602,"['Enterbrain', 'Andou, Tomoya']",Comp Ace
Amagami: Precious Diary,17607,Manga,42,5,Finished,"['Romance', 'Ecchi']",7.48,2705,"['Shinonome, Tarou', 'Enterbrain']",Young Animal
Amagami: Sincerely Yours,20318,Manga,6,1,Finished,"['Romance', 'Ecchi']",7.1,6292,"['Enterbrain', 'Sakura, Kotetsu']",Famitsu Comic Clear
Bakuman. Bangai-hen,92905,Manga,2,,Finished,[],7.44,2988,"['Obata, Takeshi', 'Ohba, Tsugumi']",Shounen Jump (Weekly)
Batsu Gal,100027,One-shot,1,,Finished,['Romance'],6.74,10632,"['Sora, Egumi']",Young Jump
Choku!,14357,Manga,25,4,Finished,"['Comedy', 'Romance']",6.92,8546,"['Tanigawa, Nico']",Gangan Online
"Densha Otoko: Net Hatsu, Kakueki Teisha no Love Story",1158,Manga,27,3,Finished,"['Romance', 'Slice of Life']",7.91,866,"['Nakano, Hitori', 'Hara, Hidenori']",Young Sunday (Weekly)
Flow,118746,Manhwa,103,6,Finished,"['Action', 'Drama', 'Supernatural']",7.54,2288,['Honey Bee'],Naver Webtoon
Game Over,25057,Manga,8,1,Finished,"['Romance', 'Slice of Life']",7.39,3305,"['Mizutani, Fuuka']",Rakuen Le Paradis
Hentai Ouji to Warawanai Neko.,25679,Manga,52,8,Finished,"['Comedy', 'Romance', 'Ecchi']",7.42,3087,"['Sagara, Sou', 'Okomeken']",Comic Alive
Kanata no Astra,98578,Manga,49,5,Finished,"['Action', 'Award Winning', 'Sci-Fi']",8.04,627,"['Shinohara, Kenta']",Shounen Jump+
Kanojo ni Naru Hi,54817,Manga,20,4,Finished,['Romance'],7.37,3476,"['Ogura, Akane']",Ane LaLa
Ki ni Naru Mori-san,105244,Manga,12,1,Finished,"['Comedy', 'Romance', 'Supernatural']",7.13,5953,"['Hayashi, Yuuichi']",ComicWalker
Koharu no Hibi,16256,Manga,24,4,Finished,"['Romance', 'Ecchi']",6.94,8409,"['Ooshiro, Youkou']",good! Afternoon
Kotonoha no Niwa,51747,Manga,7,1,Finished,"['Drama', 'Romance', 'Slice of Life']",7.71,1480,"['Shinkai, Makoto', 'Motohashi, Midori']",Afternoon
Kumika no Mikaku,100495,Manga,39,6,Finished,"['Gourmet', 'Romance', 'Sci-Fi', 'Slice of Life']",7.66,1661,"['Ononaka, Akihiro']",Comic Ryu
Miageru to Kimi wa,116775,Manga,33,4,Finished,['Romance'],7.26,4599,"['Kobori, Makoto']",Evening
Minamoto-kun Monogatari,30123,Manga,360,16,Finished,"['Romance', 'Ecchi']",7.32,3915,"['Inaba, Minori']",Young Jump
Naruto,6444,One-shot,1,,Finished,['Action'],6.5,13099,"['Kishimoto, Masashi']",Akamaru Jump
Oretama,447,Manga,41,6,Finished,"['Comedy', 'Romance', 'Ecchi']",7.34,3753,"['Harada, Shigemitsu', 'Seguchi, Takahiro']",Young Animal Arashi
Pandemonium: Majutsushi no Mura,65021,Manga,12,2,Finished,['Fantasy'],7.63,1847,"['Shibamoto, Sho']",Web Ikipara Comic
Sayonara Piano Sonata,25604,Manga,16,3,Finished,"['Drama', 'Romance', 'Slice of Life']",7.45,2862,"['Akasaka, Aka', 'Sugii, Hikaru']",Dengeki Maoh
Seishun Forget!,26404,Manga,20,4,Finished,"['Comedy', 'Romance']",7.49,2620,"['Mikabe, Sesuna']",Web Comic High!
Seishun Pop!,15189,Manga,47,6,Finished,"['Drama', 'Romance', 'Ecchi']",6.88,9111,"['Kitakawa, Touta']",Young Champion Retsu
Senakagurashi,69549,Manga,21,3,Finished,"['Comedy', 'Romance', 'Slice of Life']",7.28,4414,"['Kazama, Ayami']",Manga Time Kirara Forward
Shall we Have Dinner Tonight?,99659,Manhwa,46,3,Finished,"['Comedy', 'Drama', 'Romance', 'Slice of Life']",7.6,2000,"['Park, See-In']",Daum Webtoon
Shi ni Itaru Yamai,23650,Manga,19,2,Finished,"['Drama', 'Romance', 'Slice of Life']",7.27,4475,"['Seguchi, Takahiro', 'Asada, Hikari']",Young Animal
"Sore wa Totsuzen, Unmei no Aite ga",24522,Manga,26,4,Finished,"['Comedy', 'Romance', 'Ecchi']",7.57,2165,"['Hiromoto, Hiroki']",Dengeki Daioh
Soredemo Boku wa Kimi ga Suki,64055,Manga,44,7,Finished,"['Drama', 'Romance']",7.6,1965,"['Emoto, Nao', 'Xu, Yu Ting']",Shounen Magazine (Weekly)
Super Secret,112483,Manhwa,144,4,Finished,"['Comedy', 'Drama', 'Romance', 'Supernatural']",7.88,932,['eon'],Naver Webtoon
The Breaker: New Waves,22651,Manhwa,203,20,Finished,"['Action', 'Comedy', 'Drama', 'Romance']",8.4,189,"['Park, Jin-Hwan', 'Jeon, Geuk-jin']",Daum Webtoon
Tonari no Kashiwagi-san,22046,Manga,84,12,Finished,"['Comedy', 'Romance']",7.27,4426,"['Shimotsuki, Kinusa']",Manga Time Kirara Forward
Umi no Misaki,4249,Manga,135,15,Finished,"['Comedy', 'Drama', 'Romance', 'Slice of Life', 'Ecchi']",7.4,3254,"['Fumizuki, Kou']",Young Animal
Voynich Hotel,25250,Manga,68,3,Finished,"['Comedy', 'Horror', 'Ecchi']",8.07,575,"['Dowman, Sayman']",Young Champion Retsu
Yasashii Sekai no Tsukurikata,18939,Manga,37,6,Finished,"['Drama', 'Romance']",7.54,2308,"['Takeba, Kumiko']",Dengeki Daioh
Ballroom e Youkoso,48347,Manga,,,Publishing,"['Comedy', 'Drama', 'Romance', 'Sports']",8.38,203,"['Takeuchi, Tomo']",Shounen Magazine (Monthly)
Futago-tachi no Shojijou,127131,Manga,,,Publishing,"['Comedy', 'Romance']",6.69,11190,['Tetsukazu'],ComicWalker
Gimai Seikatsu,136856,Manga,,,Publishing,"['Romance', 'Slice of Life']",7.32,3979,"['Mikawa, Ghost', 'Kanade, Yumika']",Shounen Ace Plus
Kyou kara Hajimeru Osananajimi,136684,Manga,,,Publishing,['Romance'],7.13,6004,"['Obiya, Midori']",Kurage Bunch
Yandere Kanojo,14504,Manga,157,17,Finished,"['Comedy', 'Romance']",7.57,2135,['Shinobi'],Gangan Joker
Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,122392,Manga,,,Publishing,"['Action', 'Adventure', 'Comedy', 'Drama', 'Horror', 'Supernatural']",7.58,2076,"['Aso, Haro', 'Takata, Koutarou']",Sunday Gene-X
Ai yori Aoshi,75,Manga,153,17,Finished,"['Comedy', 'Drama', 'Romance', 'Ecchi']",7.54,2303,"['Fumizuki, Kou']",Young Animal
Arma,131293,Manhwa,23,5,Finished,"['Action', 'Supernatural']",6.78,10198,['Byeongjang'],Naver Webtoon
Basilisk: Kouga Ninpouchou,221,Manga,34,5,Finished,"['Action', 'Award Winning', 'Drama', 'Romance']",7.49,2578,"['Yamada, Fuutarou', 'Segawa, Masaki']",Young Magazine Uppers
Bokutachi wa Hanshoku wo Yameta,132870,Manga,,6,Finished,"['Drama', 'Romance']",6.63,11903,"['Saotome, Yagi']",Magazine pocket
Countrouble,18019,Manga,39,7,Finished,"['Comedy', 'Romance', 'Supernatural']",7.33,3888,"['Nao, Akinari']",Bessatsu Shounen Magazine
Cross Manage,42695,Manga,43,5,Finished,"['Comedy', 'Romance', 'Slice of Life', 'Sports']",7.07,6688,['KAITO'],Shounen Jump (Weekly)
Darwin's Game,48881,Manga,,,Publishing,"['Action', 'Mystery']",7.66,1692,['FLIPFLOPs'],Bessatsu Shounen Champion
Devil-chi,106067,Manga,,,Publishing,"['Comedy', 'Romance', 'Supernatural', 'Ecchi']",6.59,12219,['Musuaki'],Ganma!
Fujimura-kun Mates,21729,Manga,97,8,Finished,"['Comedy', 'Romance']",7.43,3010,"['Shiki, Seiichi']",Gangan Online
Jisatsutou,11434,Manga,168,17,Finished,"['Drama', 'Mystery']",7.56,2196,"['Mori, Kouji']",Young Animal
KimiKiss: Various Heroines,1729,Manga,48,5,Finished,"['Drama', 'Romance', 'Ecchi']",7.31,4022,"['Shinonome, Tarou', 'Enterbrain']",Young Animal
Kiss x Sis,3048,Manga,156,25,Finished,"['Comedy', 'Romance', 'Ecchi']",7.4,3236,"['Ditama, Bow']",Young Magazine (Monthly)
Koisome Momiji,37013,Manga,33,4,Finished,"['Romance', 'Ecchi']",7.66,1700,"['Sakamoto, Tsugirou', 'Miura, Tadahiro']",Shounen Jump (Weekly)
Kono Bijutsubu ni wa Mondai ga Aru!,50331,Manga,,,Publishing,['Comedy'],7.75,1339,"['Imigi, Muru']",Dengeki Maoh
Kure-nai,3415,Manga,55,10,Finished,"['Action', 'Drama', 'Romance', 'Supernatural']",7.5,2529,"['Katayama, Kentarou', 'Yamamoto, Yamato', 'Furuya, Daisuke']",Jump SQ.
Living Game,1189,Manga,119,10,Finished,"['Comedy', 'Romance', 'Slice of Life']",7.68,1605,"['Hoshisato, Mochiru']",Big Comic Spirits
Maken-Ki!,7186,Manga,146,24,Finished,"['Action', 'Ecchi']",6.9,8759,"['Takeda, Hiromitsu', 'Yamaguchi, Mikoto']",Dragon Age
Ratman,19358,Manga,65,12,Finished,"['Comedy', 'Romance', 'Sci-Fi']",7.43,3009,"['Inui, Sekihiko']",Shounen Ace
Real Girl,50767,Manga,48,12,Finished,['Romance'],7.48,2679,"['Nanami, Mao']",Dessert
Sekirei,873,Manga,213,19,Finished,"['Action', 'Comedy', 'Romance', 'Supernatural', 'Ecchi']",7.55,2246,"['Gokurakuin, Sakurako']",Young Gangan
Skill of Lure,88991,Manhwa,36,7,Finished,"['Comedy', 'Romance', 'Slice of Life', 'Ecchi']",8.01,671,"['Woo, Sang Ho']",Chance+
Slow Motion wo Mou Ichido,102296,Manga,64,7,Finished,['Romance'],7.58,2066,"['Kanou, Rie']",Big Comic Spirits
Sugar Dark: Umerareta Yami to Shoujo,24879,Manga,19,4,Finished,"['Drama', 'Fantasy', 'Romance', 'Supernatural']",7.49,2579,"['Ooiwa, Kenji', 'mebae', 'Arai, Enji']",Young Ace
Sundome,1501,Manga,76,8,Finished,"['Comedy', 'Drama', 'Romance', 'Ecchi']",7.45,2854,"['Okada, Kazuto']",Young Champion Magazine
Suzuka,430,Manga,171,18,Finished,"['Comedy', 'Drama', 'Romance', 'Sports', 'Ecchi']",7.9,889,"['Seo, Kouji']",Shounen Magazine (Weekly)
Unbalance x2,1121,Manhwa,82,10,Finished,"['Drama', 'Romance', 'Ecchi']",7.72,1449,"['Im, Dal Young', 'Lee, Soo Hyun']",Young Champ
"Urami Koi, Koi, Urami Koi.",79077,Manga,64,12,Finished,"['Action', 'Comedy', 'Romance', 'Supernatural']",7.73,1399,['Akitaka'],Gangan Joker
Wotaku ni Koi wa Muzukashii,89087,Manga,85,11,Finished,"['Comedy', 'Romance']",8.35,222,['Fujita'],Comic POOL
